,price,address
359,"€329,000 ","Gaulstown, Glenmore, Co. Kilkenny"
360,"€465,000 ","5 Manor Avenue, Maryborough Ridge, Douglas, Co. Cork"
361,"€510,000 ","Crosshaven Lodge, 9 Carrigaline Road, Crosshaven, Co. Cork"
362,"€190,000 ","5 Hopkins Mews, Monasterevin, Co. Kildare"
363,"€265,000 ","16 Langton Park, Newbridge, Co. Kildare"
364,"€450,000 ","18 Wyndgates, Maryborough Ridge, Douglas, Co. Cork"
365,"€1,695,000 ","77 Ranelagh Road, Ranelagh, Dublin 6"
366,"€635,000 ","11 Ramleh Hall, Mount St Annes, Milltown, Dublin 6"
367,"€350,000 ","33 Gort Gréine, Rahoon, Rahoon, Co. Galway"
368,"€205,000 ","66 Ashbrook, Enniscorthy, Co. Wexford"
369,"€175,000 ","88 Cluain Bui, Eniscorthy, Enniscorthy, Co. Wexford"
370,"€245,000 ","8 Ballykeeffe Estate, Dooradoyle, Dooradoyle, Co. Limerick"
371,"€180,000 ","118 Kilbarry Place, Farranree, Farranree, Co. Cork"
372,"€220,000 ","25 Gleann Daire, Lyre, Banteer, Co. Cork"
373,"€695,000 ","1 Gulladoo Village, Carrigallen, Co. Leitrim"
374,"€275,000 ","9 Cairlinn, Ghan Road, Carlingford, Co. Louth"
375,"€150,000 ","12 Boyle O'Reilly Terrace, Dundalk, Co. Louth"
376,Price on Application ,"Castlegoland House, Castlegoland, Portnoo, Co. Donegal"
377,Price on Application ,"Danby House, Rossnowlagh Road, Ballyshannon, Co. Donegal"
378,Price on Application ,"PORTLICK INN, Killeenmore, Glasson, Co. Westmeath"
379,"€275,000 ","Drumgola, Cavan, Co. Cavan"
380,"€525,000 ","35 Merrion Strand, Sandymount, Dublin 4"
381,"€425,000 ","39 South Dock Street, Ringsend, Dublin 4"
382,"€330,000 ","Cloghleigh, Golden, Co. Tipperary"
383,"€275,000 ","11 Kearns Place, Kilmainham, Dublin 8"
384,"€625,000 ","Revington Gardens, North Circular Road, Co. Limerick"
385,"€225,000 ","Maudlin Street, Kells, Co. Meath"
386,"€315,000 ","Farrell St, Kells, Co. Meath"
387,"€480,000 ","The Gables, Nova Court, Carrigaline, Co. Cork"
388,"€290,000 ","18 Gort Na G, Capall, Ballybrit, Co. Galway"
389,"€285,000 ","21 Belfry Grove, Citywest, Citywest, Co. Dublin"
390,"€225,000 ","8 The Grove, Bruff, Co. Limerick"
391,Price on Application ,"The Square, Galbally, Co. Limerick"
392,"€650,000 ","The Roundhouse, The Roundhouse, Corrandulla, Co. Galway"
393,"€270,000 ","60 St Brendan's Avenue, Woodquay, Co. Galway"
394,"€445,000 ","Ballyscarvan, Moate, Co. Westmeath"
395,"€315,000 ","28 Devoy Road, Inchicore, Inchicore, Dublin 8"
396,"€495,000 ","4 Seatown Gardens, Dundalk, Co. Louth"
397,"€239,000 ","12 Saint Mary's Road, Kingscourt, Co. Cavan"
398,"€295,000 ","Site to rear of 176 Botanic Road, Glasnevin, Dublin 9"
399,"€395,000 ","Cloran, Athenry, Co. Galway"
400,"€695,000 ","Ballykeeran Lodge, Ballykeeran Kippinstown, Athlone, Co. Westmeath"
401,"€315,000 ","5 Barley Fields, Bealnamulla, Athlone, Co. Roscommon"
402,"€695,000 ","4 Adrian Avenue, Harold's Cross, Dublin 6W"
403,"€850,000 ","2 Limekiln Manor, Limekiln Road, Walkinstown, Dublin 12"
404,"€950,000 ","Apartment 419, Block 3/4, Gracepark Manor, Drumcondra, Dublin 9"
405,"€305,000 ","14 Merchant Square, East Wall, East Wall, Dublin 3"
406,"€575,000 ","Ballytarsna, Abbeyleix, Co. Laois"
407,"€140,000 ","16 Church Avenue, Roman Street, Co. Cork"
408,"€195,000 ","Apartment 3 Portanure House, Ard Ri, Dublin Road, Athlone, Co. Westmeath"
409,"€450,000 ","45 Charleville View, Tullamore, Co. Offaly"
410,"€695,000 ","10 Limefield, Clonminch, Tullamore, Co. Offaly"
411,"€450,000 ","42 Saint Nicholas Village, Bettystown, Co. Meath"
412,"€299,950 ","Blundelstown, Navan, Co. Meath"
413,"€325,000 ","4 Graney Close, Dooradoyle, Dooradoyle, Co. Limerick"
414,"AMV: €65,000 ","Apartment 2, Grubb's Court House, Clonmel, Co. Tipperary"
415,"€325,000 ","53 Silversprings, Dungarvan, Co. Waterford"
416,"€390,000 ","12 Hilltown Park, Swords, Co. Dublin"
417,"€355,000 ","63 Boroimhe Aspen, Swords, Co. Dublin"
418,"€260,000 ","32 Boroimhe Birches, Swords, Co. Dublin"
419,"€325,000 ","Glentane, Ballynoe, Ballynoe, Co. Cork"
420,"€670,000 ","Sonas, Oristown, Oristown, Co. Meath"
421,"€180,000 ","38 Wolfe Tone Street, Co. Limerick"
422,"€230,000 ","59 Oakleigh Wood, Dooradoyle, Dooradoyle, Co. Limerick"
423,"€219,000 ","3 Old Knock Road, Claremorris, Co. Mayo"
424,"€294,950 ","Aclare, 38 Millmount, Mullingar, Co. Westmeath"
425,"€300,000 ","60 Durabhán, Roscam, Co. Galway"
426,"€650,000 ","27 The Village, Ballygunner, Co. Waterford"
427,"€1,250,000 ","3 Stoney Road, Dundrum, Dundrum, Dublin 14"
428,"€395,000 ","Lehenaghbeg, Pouladuff, Co. Cork"
429,"€445,000 ","Galluna, Green Road, Kildare, Co. Kildare"
430,"€275,000 ","Apartment 162, Burnell Square, Mayne River Way, Clarehall, Dublin 13"
431,Price on Application ,"Drumgoon, Killeshandra, Co. Cavan"
432,Price on Application ,"Miltron Glebe, Carrigallen, Co. Leitrim"
433,"€795,000 ","Old Grange, John's Hill, Co. Waterford"
434,Price on Application ,"Clonbrick, Oola, Co. Tipperary"
435,"€425,000 ","11 Lower Courtyard, Headfort Demesne, Kells, Co. Meath"
436,"€320,000 ","Apartment 1, Waveney House, Howth, Dublin 13"
437,"€570,000 ","8 Seabury Meadows, Malahide, Co. Dublin"
438,"€650,000 ","Laherdane, Hettyfield, Douglas, Co. Cork"
439,"€595,000 ","19 Woodlawn Grove, Churchtown, Dublin 14"
440,"€140,000 ","25 Castleview, Raphoe, Co. Donegal"
441,"€219,000 ","Ballymagowan, Kerrykeel, Co. Donegal"
442,"€975,000 ","Quercus House, Ballycullen, Ashford, Co. Wicklow"
443,"€420,000 ","14A Clover Hill, Bray, Co. Wicklow"
444,"€430,000 ","119 Killarney Heights, Bray, Co. Wicklow"
445,"€4,250,000 ","Glenmore, 63 Orwell Park, Rathgar, Dublin 6"
446,"€325,000 ","7 Morehampton Square, Donnybrook, Donnybrook, Dublin 4"
447,"€269,000 ","Rostigue, Clogher, Castlebar, Co. Mayo"
448,"€325,000 ","Davmur, Rathbawn Road, Castlebar, Co. Mayo"
449,Price on Application ,"River View, River View, Rolestown, Co. Dublin"
450,"€350,000 ","12 Susanville Road, Drumcondra, Dublin 3"
451,"€165,000 ","61 Mell Street, Kilminchy, Portlaoise, Co. Laois"
452,"€274,950 ","29 Cloon Lara, Mullingar, Co. Westmeath"
453,"€225,000 ","Main Street, Borris In Ossary, Borris-in-Ossory, Co. Laois"
454,Price on Application ,"Corbally, Killorglin, Co. Kerry"
455,"€395,000 ","103 Ceannt Fort, Kilmainham, Dublin 8"
456,Price on Application ,"4 Bruach Na Beithe, Ballycasheen, Killarney, Co. Kerry"
457,"€575,000 ","Manderley, Muckross Drive, Killarney, Co. Kerry"
458,"€260,000 ","12 Monaree, Gortlandroe, Nenagh, Co. Tipperary"
459,"€295,000 ","6 Cameron Street, Cork Street, Dublin 8"
460,"€450,000 ","78 Aughrim Street, Stoneybatter, Dublin 7"
461,"€310,000 ","71 Saint Jarlath Road, Cabra, Cabra, Dublin 7"
462,"€140,000 ","Apartment E19, Edward Court, Tralee, Co. Kerry"
463,"€275,000 ","The Presbytery, Burnfort, Mallow, Co. Cork"
464,"€395,000 ","4 Knightswood, Santry, Santry, Dublin 9"
465,"€320,000 ","86 Saunders Lane, Rathnew, Co. Wicklow"
466,"€495,000 ","House And Apartment, Prospect, Westport, Co. Mayo"
467,"€595,000 ","Hawthorn Avenue, Belcarra Road, Castlebar, Co. Mayo"
468,"€295,000 ","153 Pugin House, Loreto Abbey, Rathfarnham, Dublin 14"
469,"€230,000 ","2 Barrowvale, Portlaoise Road, Graiguecullen, Co. Carlow"
470,"From €280,000 ","Strettel Avenue, Ballitore, Ballitore, Co. Kildare"
471,"€159,000 ","3 Galtee View, Bansha, Co. Tipperary"
472,"€449,000 ","The Streams, Millicent Road, Clane, Co. Kildare"
473,"€295,000 ","39 Edgeworth Court, Longwood, Co. Meath"
474,"AMV: €80,000 ","Kilcloney, Borris, Co. Carlow"
475,"AMV: €120,000 ","The Factory Cross, Borris, Borris, Co. Carlow"
476,"€4,900,000 ","Raffeen, Scilly, Kinsale, Co. Cork"
477,"€8,500,000 ","The Sopwell Hall Estate, Ballingarry, Co. Tipperary"
478,"€450,000 ","43 Montpelier Gardens D07E205, Dublin 7"
479,Price on Application ,"Kilbride, Portarlington, Co. Laois"
480,"€525,000 ","Moanvane, Portarlington, Co. Laois"
481,"€675,000 ","Elgan, Knockgreany, Arklow, Co. Wicklow"
482,"€645,000 ","Highevelt, Castletown, Gorey, Co. Wexford"
483,"€450,000 ","30 Montpelier Hill, Arbour Hill, Dublin 7"
484,"€525,000 ","2 Park Heights, Grangerath, Drogheda, Co. Meath"
485,"€950,000 ","Riverfield Lodge, 2 Riverfield, Delgany, Co. Wicklow"
486,"€660,000 ","Reennanallagane, Glenbeigh, Co. Kerry"
487,"€750,000 ","Castlequin, Cahersiveen, Co. Kerry"
488,"€115,000 ","Druming, Ardagh, Co. Longford"
489,"€875,000 ","1 Barton Grange, Straffan, Co. Kildare"
490,"AMV: €300,000 ","Apartment 210, Ivy Exchange, Dublin 1"
491,"€1,175,000 ","10 Barnhill Grove, Barnhill Road, Dalkey, Co. Dublin"
492,"€6,900,000 ","Mount Alverno, Sorrento Road, Dalkey, Co. Dublin"
493,"€345,000 ","Haven, Wood Road, Cratloe, Co. Clare"
494,"€465,000 ","Faunkill, Scart Cross, Donnybrook, Donnybrook, Co. Cork"
495,"€350,000 ","Kilcolumb, Kilmaley, Kilmaley, Co. Clare"
496,"€375,000 ","12 Summerseat Walk, Clonee, Clonee, Dublin 15"
497,Price on Application ,"Arbutus, Arravale, Tipperary Town, Co. Tipperary"
498,"€1,190,000 ","2 Monaloe Crescent, Blackrock, Co. Dublin"
499,Discover a better standard of living at Headford ,"Gort na Fuinse, Headford, Co. Galway"
500,"€255,000 ","35 Linnetfields Square, Clonee, Dublin 15"
501,"€425,000 ","34 Gordon Street, Ringsend, Ringsend, Dublin 4"
502,"€195,000 ","Apartment 2, Killegland Hall, Ashbourne, Co. Meath"
503,"€470,000 ","2a Dartmouth Place, Ranelagh, Dublin 6"
504,"€295,000 ","4 Evergreen Court, Kilmessan, Co. Meath"
505,"€595,000 ","Beechbrook, Prohoness, Aughadown, Skibbereen, Co. Cork"
506,"€796,000 ","Bawnlahan, Tragumna, Tragumna, Co. Cork"
507,"€275,000 ","Gortnagross, Athea, Co. Limerick"
508,Price on Application ,"Abbeydale, Manister North, Croom, Co. Limerick"
509,Price on Application ,"Sharline, South Circular Road, South Circular Road, Co. Limerick"
510,"€300,000 ","Riddlestown, Rathkeale, Co. Limerick"
511,"€235,000 ","5 Creamery Gardens, Ballycanew, Gorey, Co. Wexford"
512,"€300,000 ","The Old Barracks, Clonevan, Ballygarrett, Gorey, Co. Wexford"
513,LAST 5 BEDROOM SHOW HOUSE REMAINING AT ST PAULS SQUARE ,"St. Paul's Square, Adelaide Road, Glenageary, Co. Dublin"
514,"€695,000 ","61 Flower Grove, Glenageary, Co. Dublin"
515,"€1,375,000 ","16 Mellifont Avenue, Dun Laoghaire, Co. Dublin"
516,"€249,000 ","4 Kiltoy, Letterkenny, Co. Donegal"
517,"€240,000 ","Apartment 9, Kells, Ballincollig, Co. Cork"
518,"€449,000 ","KNOCKAWN WOOD, Knockawn Wood, Inniscarra, Co. Cork"
519,"€360,000 ","14 Cedar Lawn, Ridgewood, Swords, Co. Dublin"
520,"€245,000 ","58 Holywell View, Holywell, Swords, Co. Dublin"
521,An Enviable Location ,"Fox Meadow, Loughmacask, Kilkenny, Co. Kilkenny"
522,"€188,000 ","15 The Grove, Shannonvale, Old Cratloe Road, Co. Limerick"
523,"€2,750,000 ","Ballywilliam House, Ballywilliam, Kinsale, Co. Cork"
524,"€250,000 ","Apartment 41, Millfield, Portmarnock, Co. Dublin"
525,"€395,000 ","8 Chancery Court, Chancery Lane, Dublin 8"
526,Price on Application ,"Monterey, Park Avenue, Sandymount, Dublin 4"
527,"€1,100,000 ","394 Griffith Avenue, Drumcondra, Dublin 9"
528,"€273,000 ","20 Rosnaree, Church Hill Meadows, Raheen, Co. Limerick"
529,"€115,000 ","21 Andrew Street, Ballybricken, Co. Waterford"
530,"€220,000 ","Kilteevan, Emmoo, Co. Roscommon"
531,"€490,000 ","8 Mount Gandon, Lucan, Co. Dublin"
532,"€170,000 ","Braide, Glencolmcille, Co. Donegal"
533,"€355,000 ","9 Bramblefield Walk, Clonee, Dublin 15"
534,"€575,000 ","1 Dodderbrook View, Ballycullen, Dublin 24"
535,"€279,950 ","10 Chestnut Grove, Kilcock, Co. Kildare"
536,"€250,000 ","40 Lake Lawn, Douglas, Co. Cork"
537,"€300,000 ","Apartment 72, Brooklawn, Clontarf, Dublin 3"
538,"€210,000 ","24 Holywell Manor, Swords, Co. Dublin"
539,"€185,000 ","15 Edenwood, Kilmainhamwood, Co. Meath"
540,"€265,000 ","30 Boroimhe Rowan, Swords, Co. Dublin"
541,"€275,000 ","Apartment 37, Block A, Raven Hall, Swords, Co. Dublin"
542,"€320,000 ","17 Inchvale Avenue, Douglas, Douglas, Co. Cork"
543,"€385,000 ","New Haven, 40 Clashduv Estate, Glasheen, Co. Cork"
544,"€335,000 ","Shamrock Brea Hoey's Lane, Dundalk, Co. Louth"
545,"€245,000 ","Springhill, Borris-in-Ossory, Co. Laois"
546,"€350,000 ","Apartment 63, The Sarsfield, The Strand, Ennis Road, Co. Limerick"
547,"€450,000 ","Rockfield, Claremorris, Co. Mayo"
548,"€595,950 ","Peacockstown, Mulhuddart, Kilbride, Co. Meath"
549,"€690,000 ","Woodfield, Glasheen Road, Glasheen, Co. Cork"
550,"From €395,000 ","Ardmore Hills, Mullingar, Co. Westmeath"
551,"€1,750,000 ","Gortnashingaun, Oughterard, Co. Galway"
552,"€175,000 ","Carrickmacgarvey, Derrybeg, Co. Donegal"
553,"€785,000 ","Ringmoylan Mill On C 14 Acres, Ringmoylan, Pallaskenry, Co. Limerick"
554,"€745,000 ","Sorrento Lodge, Seafield, Tralee, Co. Kerry"
555,"€545,000 ","24 Kingston Rise, Ballinteer, Ballinteer, Dublin 16"
556,Price on Application ,"Saint Johns, 17 Ardmore, Taylors Hill, Co. Galway"
557,"€425,000 ","73 Dun Na Carraige, Salthill, Co. Galway"
558,"€695,000 ","6 Canal Court, Canal Road Upper, Newcastle, Co. Galway"
559,"€285,000 ","44 Sli Gheal, Ballymoneen Road, Knocknacarra, Co. Galway"
560,"€430,000 ","Dough, Lahinch, Co. Clare"
561,"€295,000 ","Apartment 9, Richmond Square, Morning Star Avenue, Dublin 7"
562,"€450,000 ","Eden Hill, Mallow, Co. Cork"
563,"€525,000 ","Ferney Park, Monasterboice, Monasterboice, Co. Louth"
564,"€125,000 ","62 River Run, Belturbet, Co. Cavan"
565,"€235,000 ","48 Greenoaks, Rockshire Road, Ferrybank"
566,"€335,000 ","8 Castlemartin Drive, Bettystown, Co. Meath"
567,Coming Soon - Contemporary Apartments and Penthouses ,"143 Merrion Road, Ballsbridge, Dublin 4"
568,Rise & Shine in a New Contemporary A rated Home by Lioncor ,"Richmond Rise, Glanmire, Co. Cork"
569,The perfect place to put down roots. ,"The Edge, Castlebrook Manor, Walkers Road, Annacotty, Castletroy, Co. Limerick, Castletroy, Co. Limerick"
570,"€205,000 ","6 Woodlawn, Old Road, Cashel, Co. Tipperary"
571,"€199,000 ","8 Ard Mor, Dun Chormaic, Cashel, Co. Tipperary"
572,"€195,000 ","41 Oakview Drive, Ballinacurra, Ballinacurra, Co. Limerick"
573,"€450,000 ","19 Cloncurry House, Spencer Dock, IFSC, Dublin 1"
574,"€299,000 ","Shancarnan, Moynalty, Co. Meath"
575,"€89,000 ","Dunaree, Kingscourt, Co. Cavan"
576,"€219,000 ","14 Dún Na Carraige, Rocks Road, Kingscourt, Co. Cavan"
577,"€265,000 ","13 Broomville Close, Portlaoise, Co. Laois"
578,"€450,000 ","13 Keane Hall, Collegewood, Castleknock, Dublin 15"
579,"€335,000 ","2 Bellview, Duncannon, Co. Wexford"
580,"€845,000 ","Kellys Newsagent, 20 Main Street, Chapelizod, Dublin 20"
581,"AMV: €230,000 ","199 Boulevard, Mount Eustace, Tyrrelstown, Dublin 15"
582,"€90,000 ","Commons Road, Dromiskin, Co. Louth"
583,"€550,000 ","22A Carrickhill Walk, Portmarnock, Co. Dublin"
584,"€377,500 ","Glenmahon, Crab Lane, Blackrock, Co. Cork"
585,"€220,000 ","Love Lane, Charleville, Co. Cork"
586,"€260,000 ","Knockyrourke, Donoughmore, Co. Cork"
587,"€575,000 ","10 Whitethorns, Church Road, Raheen, Co. Limerick"
588,"AMV: €320,000 ","Gorse Ridge Cottage, Killiskey, Ashford, Co. Wicklow"
589,"AMV: €320,000 ","10 Cavalry Row, Dublin 7"
590,"AMV: €330,000 ","Derrydavey, Mountmellick, Co. Laois"
591,"AMV: €345,000 ","5 Newlands Road, Clondalkin, Dublin 22"
592,"AMV: €100,000 ","4 Karol Avenue, Elphin, Co. Roscommon"
593,"€485,000 ","4 Glen Abhainn Avenue, Enfield, Co. Meath"
594,3 Bed Duplex - Cancellations available ,"Royal Oaks, Oakwood House, Enfield, Co. Meath"
595,"€260,000 ","Apartment 23, Millfield, Portmarnock, Co. Dublin"
596,"€215,000 ","33 Maiville Terrace, Turners Cross, Turners Cross, Co. Cork"
597,"€399,500 ","Ballyanny, Nenagh, Co. Tipperary"
598,"€232,000 ","30 Priory Walk, Celbridge, Co. Kildare"
599,"€350,000 ","12 Hogan Square, Hogan Place, Dublin 2"
600,"€199,000 ","Rossdreenagh, Carrickmacross, Co. Monaghan"
601,"€199,000 ","Mill Lane, Carnew, Co. Wicklow"
602,"€650,000 ","Gleann Aenghus, Killynann, Gorey, Co. Wexford"
603,"€1,150,000 ","5 Le Bas Terrace, Leinster Road West, Rathmines, Dublin 6"
604,Price on Application ,"Apartment 3, Eaton Brae House, Eaton Brae, Shankill, Dublin 18"
605,"€795,000 ","Nivard House, Redgap, Drogheda, Co. Louth"
606,"€350,000 ","Mistletoe House, Main Street, Borris-in-Ossory, Co. Laois"
607,"€200,000 ","TOP OF THE TOWN, Con Colbert Street, Athea, Co. Limerick"
608,"€795,000 ","51 Shanganagh Vale, Cabinteely, Dublin 18"
609,"AMV: €100,000 ","20 Dún Na Rí, Rathscanlan, Swinford, Co. Mayo"
610,Next Phase Launching Winter 2021 ,"Kinsealy Woods, Chapel Rd, Kinsealy, Kinsealy, Co. Dublin"
611,"€635,000 ","Windermere, Rathdown Road, Greystones, Co. Wicklow"
612,"€270,000 ","41 Fearann Ré­, Doughiska, Doughiska, Co. Galway"
613,"€225,000 ","10 Erindale, Kingscourt, Co. Cavan"
614,Luxury New Homes ,"The Park, Foxwood, Co. Waterford"
615,A collection of stylish 3 & 4 bedroom homes. ,"Knightswood , Williamstown, Co. Waterford"
616,"€490,000 ","The Grange, Aughrim, Co. Wicklow"
617,"€425,000 ","Tinakilly Upper, Aughrim, Co. Wicklow"
618,"€1,600,000 ","Tone House, Bodenstown, Naas, Co. Kildare"
619,"€485,000 ","42 Belmont Green, Walshestown, Newbridge, Co. Kildare"
620,"€595,000 ","Apartment 21, Temple Hall, Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6"
621,"€148,500 ","Apartment 8, Garumna Court, Foxford, Co. Mayo"
622,"€275,000 ","46 Juliet Square, St Edmunds Park, Lucan, Co. Dublin"
623,"€180,000 ","5 Port Alainn, Knockvicar, Knockvicar, Co. Roscommon"
624,"€497,000 ","Naomh Brigid, Knockeens, Cahersiveen, Co. Kerry"
625,"€375,000 ","Tinnies Upper, Valentia Island, Co. Kerry"
626,"€695,000 ","64 Manor Street, Dublin 7"
627,"€549,000 ","228 Phibsborough Road, Phibsborough, Dublin 7"
628,"€450,000 ","31A Loreto Park, Rathfarnham, Dublin 14"
629,"€975,000 ","109 Ard Na Mara, Malahide, Co. Dublin"
630,"€445,000 ","51 Oakton Park, Ballybrack, Co. Dublin"
631,"€375,000 ","4 The Nurseries, Taylors Hill, Galway, Taylor's Hill, Co. Galway"
632,"€365,000 ","2 Wood Villas, Ceanncora Lawn, Co. Cork"
633,"€395,000 ","Shalom, Chapel Street, Swinford, Co. Mayo"
634,"€585,000 ","Drumminracahill (Breaffy), Castlebar, Co. Mayo"
635,"€320,000 ","11 Sion Hill, Castlebar, Co. Mayo"
636,Price on Application ,"Dernacross, Killeshandra, Co. Cavan"
637,"€189,000 ","7 Cluain Ard, Fedamore, Co. Limerick"
638,"€360,000 ","Apartment 18, Block 1, Priory Court, Gorey, Co. Wexford"
639,"€795,000 ","18 Merton Walk Mount St Anneâ€™s Milltown Dublin 6, Milltown, Dublin 6"
640,"€549,000 ","Shanaclough, Crecora, Co. Limerick"
641,"€430,000 ","Liliac Cottage, Hilltown, Ballymitty, Co. Wexford"
642,"€395,000 ","1A Holycross Avenue, Drumcondra, Dublin 3"
643,"€230,000 ","114 Palace Fields, Tuam, Co. Galway"
644,"€295,950 ","8 Bealing View, Tyrellstown, Tyrrelstown, Dublin 15"
645,A Modern Development in Conneamara ,"Gleann na bhFear Furbo North , Furbo, Co. Galway"
646,"€279,000 ","28 Blackrock Grove, Eden, Blackrock, Co. Cork"
647,"€197,500 ","71 Ascal A Haon, Yellowbatter, Drogheda, Co. Louth"
648,"€170,000 ","7 Cedargrove, Mallow, Co. Cork"
649,"€395,000 ","5 Avondale Road, Phibsborough, Dublin 7"
650,"€1,350,000 ","Moys House, Clarisford, Killaloe, Co. Clare"
651,"€295,000 ","Stone Cottage, Goodwinsgardens, Kells, Co. Kilkenny"
652,"€225,000 ","10 Hollybank Crescent, Clongowen, Kilkenny, Co. Kilkenny"
653,Price on Application ,"SCART HOUSE, Kilkishen, Co. Clare"
654,"€180,000 ","Dromleigh South, Bantry, Co. Cork"
655,"€215,000 ","Apartment 104, Clifden Court, Dublin 7"
656,Beautifully designed and constructed for modern life ,"Dromdiah Park, Killeagh, Co. Cork"
657,"€150,000 ","Culleenabohoge, Multyfarnham, Co. Westmeath"
658,"€270,000 ","9 Grange Way, Grange Manor, Ovens, Co. Cork"
659,"€220,000 ","Apartment B, 27 Saint Brendan's Avenue, Co. Galway"
660,"€370,000 ","Apartment 74, The Willow, Rathfarnham, Dublin 14"
661,"€395,000 ","1 The Paddocks, Gowran, Co. Kilkenny"
662,"AMV: €195,000 ","Apartment 99, Tolka Vale, Glasnevin, Dublin 11"
663,"€350,000 ","Glinny, Riverstick, Co. Cork"
664,"€370,000 ","Ashur Cottage, Kylemore, The Rower, Co. Kilkenny"
665,"€350,000 ","76 Ballybough Road, Ballybough, Dublin 3"
666,"€235,000 ","17 Innishfree Court, Tonaphubble, Sligo, Co. Sligo"
667,"€170,000 ","31 Castlegrove East, Castlebar, Co. Mayo"
